Datetime,Adj Close,Close,High,Low,Open,Volume
2024-11-02 01:58 PM,18.063636779785156,18.063636779785156,18.063636779785156,18.063636779785156,18.063636779785156,0
2024-11-02 01:59 PM,18.060794830322266,18.060794830322266,18.060794830322266,18.060794830322266,18.060794830322266,0
2024-11-02 02:00 PM,18.060945510864258,18.060945510864258,18.060945510864258,18.060945510864258,18.060945510864258,1160
2024-11-02 02:01 PM,18.061832427978516,18.061832427978516,18.061832427978516,18.061832427978516,18.061832427978516,0
2024-11-02 02:02 PM,18.0596866607666,18.0596866607666,18.0596866607666,18.0596866607666,18.0596866607666,0
2024-11-02 02:04 PM,18.029924392700195,18.029924392700195,18.029924392700195,18.029924392700195,18.029924392700195,155848
2024-11-02 02:05 PM,18.037368774414062,18.037368774414062,18.037368774414062,18.037368774414062,18.037368774414062,63368
2024-11-02 02:06 PM,18.034969329833984,18.034969329833984,18.034969329833984,18.034969329833984,18.034969329833984,12704
2024-11-02 02:07 PM,18.032058715820312,18.032058715820312,18.032058715820312,18.032058715820312,18.032058715820312,0
2024-11-02 02:08 PM,18.0313663482666,18.0313663482666,18.0313663482666,18.0313663482666,18.0313663482666,43384
2024-11-02 02:09 PM,18.031564712524414,18.031564712524414,18.031564712524414,18.031564712524414,18.031564712524414,0
2024-11-02 02:10 PM,18.037384033203125,18.037384033203125,18.037384033203125,18.037384033203125,18.037384033203125,0
2024-11-02 02:11 PM,18.03781509399414,18.03781509399414,18.03781509399414,18.03781509399414,18.03781509399414,89544
2024-11-02 02:12 PM,18.038604736328125,18.038604736328125,18.038604736328125,18.038604736328125,18.038604736328125,0
2024-11-02 02:13 PM,18.04245948791504,18.04245948791504,18.04245948791504,18.04245948791504,18.04245948791504,0
2024-11-02 02:14 PM,18.042245864868164,18.042245864868164,18.042245864868164,18.042245864868164,18.042245864868164,0
2024-11-02 02:16 PM,18.041282653808594,18.041282653808594,18.041282653808594,18.041282653808594,18.041282653808594,0
2024-11-02 02:17 PM,18.044391632080078,18.044391632080078,18.044391632080078,18.044391632080078,18.044391632080078,57384
2024-11-02 02:18 PM,18.044734954833984,18.044734954833984,18.044734954833984,18.044734954833984,18.044734954833984,0
2024-11-02 02:19 PM,18.052064895629883,18.052064895629883,18.052064895629883,18.052064895629883,18.052064895629883,0
2024-11-02 02:20 PM,18.05240249633789,18.05240249633789,18.05240249633789,18.05240249633789,18.05240249633789,0
2024-11-02 02:21 PM,18.050954818725586,18.050954818725586,18.050954818725586,18.050954818725586,18.050954818725586,280
2024-11-02 02:22 PM,18.053430557250977,18.053430557250977,18.053430557250977,18.053430557250977,18.053430557250977,0
2024-11-02 02:23 PM,18.063871383666992,18.063871383666992,18.063871383666992,18.063871383666992,18.063871383666992,0
2024-11-02 02:24 PM,18.0625,18.0625,18.0625,18.0625,18.0625,0
2024-11-02 02:25 PM,18.082611083984375,18.082611083984375,18.082611083984375,18.082611083984375,18.082611083984375,0
2024-11-02 02:26 PM,18.08066177368164,18.08066177368164,18.08066177368164,18.08066177368164,18.08066177368164,0
2024-11-02 02:28 PM,18.077077865600586,18.077077865600586,18.077077865600586,18.077077865600586,18.077077865600586,0
2024-11-02 02:29 PM,18.071422576904297,18.071422576904297,18.071422576904297,18.071422576904297,18.071422576904297,0
2024-11-02 02:30 PM,18.07335090637207,18.07335090637207,18.07335090637207,18.07335090637207,18.07335090637207,3160
2024-11-02 02:32 PM,18.0656681060791,18.0656681060791,18.0656681060791,18.0656681060791,18.0656681060791,0
2024-11-02 02:33 PM,18.06769561767578,18.06769561767578,18.06769561767578,18.06769561767578,18.06769561767578,0
2024-11-02 02:34 PM,18.066625595092773,18.066625595092773,18.066625595092773,18.066625595092773,18.066625595092773,0
2024-11-02 02:35 PM,18.067094802856445,18.067094802856445,18.067094802856445,18.067094802856445,18.067094802856445,0
2024-11-02 02:36 PM,18.064828872680664,18.064828872680664,18.064828872680664,18.064828872680664,18.064828872680664,0
2024-11-02 02:37 PM,18.04469108581543,18.04469108581543,18.04469108581543,18.04469108581543,18.04469108581543,0
2024-11-02 02:38 PM,18.045400619506836,18.045400619506836,18.045400619506836,18.045400619506836,18.045400619506836,0
2024-11-02 02:40 PM,18.05208969116211,18.05208969116211,18.05208969116211,18.05208969116211,18.05208969116211,0
2024-11-02 02:41 PM,18.047805786132812,18.047805786132812,18.047805786132812,18.047805786132812,18.047805786132812,77600
2024-11-02 02:42 PM,18.04430389404297,18.04430389404297,18.04430389404297,18.04430389404297,18.04430389404297,0
2024-11-02 02:43 PM,18.035776138305664,18.035776138305664,18.035776138305664,18.035776138305664,18.035776138305664,0
2024-11-02 02:44 PM,18.036087036132812,18.036087036132812,18.036087036132812,18.036087036132812,18.036087036132812,0
2024-11-02 02:46 PM,18.036767959594727,18.036767959594727,18.036767959594727,18.036767959594727,18.036767959594727,0
2024-11-02 02:47 PM,18.03424835205078,18.03424835205078,18.03424835205078,18.03424835205078,18.03424835205078,0
2024-11-02 02:48 PM,18.03324317932129,18.03324317932129,18.03324317932129,18.03324317932129,18.03324317932129,0
2024-11-02 02:49 PM,18.036272048950195,18.036272048950195,18.036272048950195,18.036272048950195,18.036272048950195,0
2024-11-02 02:50 PM,18.035417556762695,18.035417556762695,18.035417556762695,18.035417556762695,18.035417556762695,0
2024-11-02 02:52 PM,18.042938232421875,18.042938232421875,18.042938232421875,18.042938232421875,18.042938232421875,0
2024-11-02 02:53 PM,18.042749404907227,18.042749404907227,18.042749404907227,18.042749404907227,18.042749404907227,91568
2024-11-02 02:54 PM,18.042940139770508,18.042940139770508,18.042940139770508,18.042940139770508,18.042940139770508,0
2024-11-02 02:55 PM,18.04072380065918,18.04072380065918,18.04072380065918,18.04072380065918,18.04072380065918,39952
2024-11-02 02:56 PM,18.043148040771484,18.043148040771484,18.043148040771484,18.043148040771484,18.043148040771484,0
2024-11-02 02:57 PM,18.049135208129883,18.049135208129883,18.049135208129883,18.049135208129883,18.049135208129883,13896
2024-11-02 02:58 PM,18.06534767150879,18.06534767150879,18.06534767150879,18.06534767150879,18.06534767150879,0
2024-11-02 03:00 PM,18.068920135498047,18.068920135498047,18.068920135498047,18.068920135498047,18.068920135498047,0
2024-11-02 03:01 PM,18.07645606994629,18.07645606994629,18.07645606994629,18.07645606994629,18.07645606994629,0
2024-11-02 03:02 PM,18.077571868896484,18.077571868896484,18.077571868896484,18.077571868896484,18.077571868896484,1800
2024-11-02 03:04 PM,18.06301498413086,18.06301498413086,18.06301498413086,18.06301498413086,18.06301498413086,0
2024-11-02 03:05 PM,18.058547973632812,18.058547973632812,18.058547973632812,18.058547973632812,18.058547973632812,141552
2024-11-02 03:06 PM,18.061622619628906,18.061622619628906,18.061622619628906,18.061622619628906,18.061622619628906,0
2024-11-02 03:08 PM,18.04890251159668,18.04890251159668,18.04890251159668,18.04890251159668,18.04890251159668,0
2024-11-02 03:09 PM,18.04680633544922,18.04680633544922,18.04680633544922,18.04680633544922,18.04680633544922,0
2024-11-02 03:10 PM,18.04402732849121,18.04402732849121,18.04402732849121,18.04402732849121,18.04402732849121,0
2024-11-02 03:11 PM,18.039104461669922,18.039104461669922,18.039104461669922,18.039104461669922,18.039104461669922,45592
2024-11-02 03:12 PM,18.035974502563477,18.035974502563477,18.035974502563477,18.035974502563477,18.035974502563477,0
2024-11-02 03:13 PM,18.017955780029297,18.017955780029297,18.017955780029297,18.017955780029297,18.017955780029297,0
2024-11-02 03:14 PM,18.016950607299805,18.016950607299805,18.016950607299805,18.016950607299805,18.016950607299805,0
2024-11-02 03:16 PM,18.014644622802734,18.014644622802734,18.014644622802734,18.014644622802734,18.014644622802734,0
2024-11-02 03:17 PM,18.01494598388672,18.01494598388672,18.01494598388672,18.01494598388672,18.01494598388672,0
2024-11-02 03:18 PM,18.01618003845215,18.01618003845215,18.01618003845215,18.01618003845215,18.01618003845215,22928
2024-11-02 03:20 PM,18.021224975585938,18.021224975585938,18.021224975585938,18.021224975585938,18.021224975585938,0
2024-11-02 03:21 PM,18.022205352783203,18.022205352783203,18.022205352783203,18.022205352783203,18.022205352783203,0
2024-11-02 03:22 PM,18.031272888183594,18.031272888183594,18.031272888183594,18.031272888183594,18.031272888183594,0
2024-11-02 03:23 PM,18.04329490661621,18.04329490661621,18.04329490661621,18.04329490661621,18.04329490661621,0
2024-11-02 03:24 PM,18.04219627380371,18.04219627380371,18.04219627380371,18.04219627380371,18.04219627380371,0
2024-11-02 03:26 PM,18.05971908569336,18.05971908569336,18.05971908569336,18.05971908569336,18.05971908569336,0
2024-11-02 03:28 PM,18.07840919494629,18.07840919494629,18.07840919494629,18.07840919494629,18.07840919494629,0
2024-11-02 03:29 PM,18.07530403137207,18.07530403137207,18.07530403137207,18.07530403137207,18.07530403137207,0
2024-11-02 03:30 PM,18.078237533569336,18.078237533569336,18.078237533569336,18.078237533569336,18.078237533569336,0
2024-11-02 03:31 PM,18.08243751525879,18.08243751525879,18.08243751525879,18.08243751525879,18.08243751525879,0
2024-11-02 03:32 PM,18.085491180419922,18.085491180419922,18.085491180419922,18.085491180419922,18.085491180419922,0
2024-11-02 03:33 PM,18.089380264282227,18.089380264282227,18.089380264282227,18.089380264282227,18.089380264282227,0
2024-11-02 03:34 PM,18.094301223754883,18.094301223754883,18.094301223754883,18.094301223754883,18.094301223754883,0
2024-11-02 03:35 PM,18.095325469970703,18.095325469970703,18.095325469970703,18.095325469970703,18.095325469970703,7040
2024-11-02 03:36 PM,18.094945907592773,18.094945907592773,18.094945907592773,18.094945907592773,18.094945907592773,0
2024-11-02 03:37 PM,18.096923828125,18.096923828125,18.096923828125,18.096923828125,18.096923828125,0
2024-11-02 03:38 PM,18.09543800354004,18.09543800354004,18.09543800354004,18.09543800354004,18.09543800354004,0
2024-11-02 03:39 PM,18.095726013183594,18.095726013183594,18.095726013183594,18.095726013183594,18.095726013183594,0
2024-11-02 03:41 PM,18.097034454345703,18.097034454345703,18.097034454345703,18.097034454345703,18.097034454345703,0
2024-11-02 03:42 PM,18.094263076782227,18.094263076782227,18.094263076782227,18.094263076782227,18.094263076782227,0
2024-11-02 03:43 PM,18.07897186279297,18.07897186279297,18.07897186279297,18.07897186279297,18.07897186279297,0
2024-11-02 03:44 PM,18.077638626098633,18.077638626098633,18.077638626098633,18.077638626098633,18.077638626098633,0
2024-11-02 03:45 PM,18.07633399963379,18.07633399963379,18.07633399963379,18.07633399963379,18.07633399963379,0
2024-11-02 03:46 PM,18.05748176574707,18.05748176574707,18.05748176574707,18.05748176574707,18.05748176574707,0
2024-11-02 03:48 PM,18.058147430419922,18.058147430419922,18.058147430419922,18.058147430419922,18.058147430419922,0
2024-11-02 03:49 PM,18.05971908569336,18.05971908569336,18.05971908569336,18.05971908569336,18.05971908569336,0
2024-11-02 03:50 PM,18.05914306640625,18.05914306640625,18.05914306640625,18.05914306640625,18.05914306640625,0
2024-11-02 03:52 PM,18.059289932250977,18.059289932250977,18.059289932250977,18.059289932250977,18.059289932250977,0
2024-11-02 03:53 PM,18.060956954956055,18.060956954956055,18.060956954956055,18.060956954956055,18.060956954956055,0
2024-11-02 03:54 PM,18.06184959411621,18.06184959411621,18.06184959411621,18.06184959411621,18.06184959411621,0
2024-11-02 03:55 PM,18.06936264038086,18.06936264038086,18.06936264038086,18.06936264038086,18.06936264038086,0
2024-11-02 03:56 PM,18.07054901123047,18.07054901123047,18.07054901123047,18.07054901123047,18.07054901123047,0
2024-11-02 03:57 PM,18.070819854736328,18.070819854736328,18.070819854736328,18.070819854736328,18.070819854736328,0
2024-11-02 03:58 PM,18.08377456665039,18.08377456665039,18.08377456665039,18.08377456665039,18.08377456665039,0
2024-11-02 03:59 PM,18.08331298828125,18.08331298828125,18.08331298828125,18.08331298828125,18.08331298828125,0
2024-11-02 04:00 PM,18.083524703979492,18.083524703979492,18.083524703979492,18.083524703979492,18.083524703979492,0
2024-11-02 04:01 PM,18.094369888305664,18.094369888305664,18.094369888305664,18.094369888305664,18.094369888305664,0
2024-11-02 04:02 PM,18.09219741821289,18.09219741821289,18.09219741821289,18.09219741821289,18.09219741821289,0
2024-11-02 04:04 PM,18.097110748291016,18.097110748291016,18.097110748291016,18.097110748291016,18.097110748291016,0
2024-11-02 04:05 PM,18.09580421447754,18.09580421447754,18.09580421447754,18.09580421447754,18.09580421447754,0
2024-11-02 04:06 PM,18.098520278930664,18.098520278930664,18.098520278930664,18.098520278930664,18.098520278930664,0
2024-11-02 04:08 PM,18.091920852661133,18.091920852661133,18.091920852661133,18.091920852661133,18.091920852661133,0
2024-11-02 04:09 PM,18.09003448486328,18.09003448486328,18.09003448486328,18.09003448486328,18.09003448486328,0
2024-11-02 04:10 PM,18.08694839477539,18.08694839477539,18.08694839477539,18.08694839477539,18.08694839477539,0
2024-11-02 04:11 PM,18.08550453186035,18.08550453186035,18.08550453186035,18.08550453186035,18.08550453186035,0
2024-11-02 04:12 PM,18.082443237304688,18.082443237304688,18.082443237304688,18.082443237304688,18.082443237304688,0
2024-11-02 04:13 PM,18.070650100708008,18.070650100708008,18.070650100708008,18.070650100708008,18.070650100708008,0
2024-11-02 04:14 PM,18.070295333862305,18.070295333862305,18.070295333862305,18.070295333862305,18.070295333862305,0
2024-11-02 04:16 PM,18.06243133544922,18.06243133544922,18.06243133544922,18.06243133544922,18.06243133544922,0
2024-11-02 04:17 PM,18.06249237060547,18.06249237060547,18.06249237060547,18.06249237060547,18.06249237060547,0
2024-11-02 04:18 PM,18.055204391479492,18.055204391479492,18.055204391479492,18.055204391479492,18.055204391479492,0
2024-11-02 04:19 PM,18.048025131225586,18.048025131225586,18.048025131225586,18.048025131225586,18.048025131225586,0
2024-11-02 04:20 PM,18.04602813720703,18.04602813720703,18.04602813720703,18.04602813720703,18.04602813720703,0
2024-11-02 04:22 PM,18.055326461791992,18.055326461791992,18.055326461791992,18.055326461791992,18.055326461791992,0
2024-11-02 04:23 PM,18.056018829345703,18.056018829345703,18.056018829345703,18.056018829345703,18.056018829345703,0
2024-11-02 04:24 PM,18.056177139282227,18.056177139282227,18.056177139282227,18.056177139282227,18.056177139282227,0
2024-11-02 04:25 PM,18.060760498046875,18.060760498046875,18.060760498046875,18.060760498046875,18.060760498046875,0
2024-11-02 04:26 PM,18.06304168701172,18.06304168701172,18.06304168701172,18.06304168701172,18.06304168701172,8168
2024-11-02 04:28 PM,18.08370018005371,18.08370018005371,18.08370018005371,18.08370018005371,18.08370018005371,0
2024-11-02 04:29 PM,18.08778953552246,18.08778953552246,18.08778953552246,18.08778953552246,18.08778953552246,0
2024-11-02 04:30 PM,18.08700942993164,18.08700942993164,18.08700942993164,18.08700942993164,18.08700942993164,0
2024-11-02 04:31 PM,18.095928192138672,18.095928192138672,18.095928192138672,18.095928192138672,18.095928192138672,0
2024-11-02 04:32 PM,18.096702575683594,18.096702575683594,18.096702575683594,18.096702575683594,18.096702575683594,0
2024-11-02 04:34 PM,18.109699249267578,18.109699249267578,18.109699249267578,18.109699249267578,18.109699249267578,0
2024-11-02 04:35 PM,18.108983993530273,18.108983993530273,18.108983993530273,18.108983993530273,18.108983993530273,0
2024-11-02 04:36 PM,18.109148025512695,18.109148025512695,18.109148025512695,18.109148025512695,18.109148025512695,0
2024-11-02 04:37 PM,18.124805450439453,18.124805450439453,18.124805450439453,18.124805450439453,18.124805450439453,0
2024-11-02 04:38 PM,18.126110076904297,18.126110076904297,18.126110076904297,18.126110076904297,18.126110076904297,0
2024-11-02 04:40 PM,18.124996185302734,18.124996185302734,18.124996185302734,18.124996185302734,18.124996185302734,0
2024-11-02 04:41 PM,18.125337600708008,18.125337600708008,18.125337600708008,18.125337600708008,18.125337600708008,0
2024-11-02 04:42 PM,18.126554489135742,18.126554489135742,18.126554489135742,18.126554489135742,18.126554489135742,0
2024-11-02 04:44 PM,18.129899978637695,18.129899978637695,18.129899978637695,18.129899978637695,18.129899978637695,0
2024-11-02 04:45 PM,18.13235092163086,18.13235092163086,18.13235092163086,18.13235092163086,18.13235092163086,0
2024-11-02 04:46 PM,18.142099380493164,18.142099380493164,18.142099380493164,18.142099380493164,18.142099380493164,0
2024-11-02 04:47 PM,18.14145278930664,18.14145278930664,18.14145278930664,18.14145278930664,18.14145278930664,0
2024-11-02 04:48 PM,18.142375946044922,18.142375946044922,18.142375946044922,18.142375946044922,18.142375946044922,0
2024-11-02 04:49 PM,18.148096084594727,18.148096084594727,18.148096084594727,18.148096084594727,18.148096084594727,0
2024-11-02 04:50 PM,18.150060653686523,18.150060653686523,18.150060653686523,18.150060653686523,18.150060653686523,0
2024-11-02 04:52 PM,18.168466567993164,18.168466567993164,18.168466567993164,18.168466567993164,18.168466567993164,0
2024-11-02 04:53 PM,18.16957664489746,18.16957664489746,18.16957664489746,18.16957664489746,18.16957664489746,0
2024-11-02 04:54 PM,18.16924476623535,18.16924476623535,18.16924476623535,18.16924476623535,18.16924476623535,0
2024-11-02 04:55 PM,18.17405128479004,18.17405128479004,18.17405128479004,18.17405128479004,18.17405128479004,0
2024-11-02 04:56 PM,18.173799514770508,18.173799514770508,18.173799514770508,18.173799514770508,18.173799514770508,0
2024-11-02 04:57 PM,18.17317771911621,18.17317771911621,18.17317771911621,18.17317771911621,18.17317771911621,0
2024-11-02 04:58 PM,18.177217483520508,18.177217483520508,18.177217483520508,18.177217483520508,18.177217483520508,0
2024-11-02 04:59 PM,18.17729949951172,18.17729949951172,18.17729949951172,18.17729949951172,18.17729949951172,0
2024-11-02 05:00 PM,18.177425384521484,18.177425384521484,18.177425384521484,18.177425384521484,18.177425384521484,0
2024-11-02 05:01 PM,18.17912483215332,18.17912483215332,18.17912483215332,18.17912483215332,18.17912483215332,0
2024-11-02 05:02 PM,18.1790714263916,18.1790714263916,18.1790714263916,18.1790714263916,18.1790714263916,0
2024-11-02 05:04 PM,18.178926467895508,18.178926467895508,18.178926467895508,18.178926467895508,18.178926467895508,0
2024-11-02 05:05 PM,18.176223754882812,18.176223754882812,18.176223754882812,18.176223754882812,18.176223754882812,0
2024-11-02 05:06 PM,18.175811767578125,18.175811767578125,18.175811767578125,18.175811767578125,18.175811767578125,0
2024-11-02 05:07 PM,18.16645050048828,18.16645050048828,18.16645050048828,18.16645050048828,18.16645050048828,0
2024-11-02 05:08 PM,18.166105270385742,18.166105270385742,18.166105270385742,18.166105270385742,18.166105270385742,104280
2024-11-02 05:09 PM,18.165817260742188,18.165817260742188,18.165817260742188,18.165817260742188,18.165817260742188,0
2024-11-02 05:10 PM,18.168149948120117,18.168149948120117,18.168149948120117,18.168149948120117,18.168149948120117,0
2024-11-02 05:11 PM,18.168231964111328,18.168231964111328,18.168231964111328,18.168231964111328,18.168231964111328,0
2024-11-02 05:12 PM,18.167753219604492,18.167753219604492,18.167753219604492,18.167753219604492,18.167753219604492,0
2024-11-02 05:13 PM,18.164058685302734,18.164058685302734,18.164058685302734,18.164058685302734,18.164058685302734,0
2024-11-02 05:14 PM,18.164817810058594,18.164817810058594,18.164817810058594,18.164817810058594,18.164817810058594,0
2024-11-02 05:16 PM,18.163169860839844,18.163169860839844,18.163169860839844,18.163169860839844,18.163169860839844,0
2024-11-02 05:17 PM,18.161989212036133,18.161989212036133,18.161989212036133,18.161989212036133,18.161989212036133,0
2024-11-02 05:18 PM,18.16220474243164,18.16220474243164,18.16220474243164,18.16220474243164,18.16220474243164,0
2024-11-02 05:19 PM,18.157184600830078,18.157184600830078,18.157184600830078,18.157184600830078,18.157184600830078,0
2024-11-02 05:20 PM,18.157339096069336,18.157339096069336,18.157339096069336,18.157339096069336,18.157339096069336,0
2024-11-02 05:21 PM,18.15700912475586,18.15700912475586,18.15700912475586,18.15700912475586,18.15700912475586,0
2024-11-02 05:22 PM,18.157739639282227,18.157739639282227,18.157739639282227,18.157739639282227,18.157739639282227,0
2024-11-02 05:24 PM,18.154211044311523,18.154211044311523,18.154211044311523,18.154211044311523,18.154211044311523,0
2024-11-02 05:25 PM,18.150623321533203,18.150623321533203,18.150623321533203,18.150623321533203,18.150623321533203,0
2024-11-02 05:26 PM,18.151227951049805,18.151227951049805,18.151227951049805,18.151227951049805,18.151227951049805,24216
2024-11-02 05:28 PM,18.150190353393555,18.150190353393555,18.150190353393555,18.150190353393555,18.150190353393555,0
2024-11-02 05:29 PM,18.15000343322754,18.15000343322754,18.15000343322754,18.15000343322754,18.15000343322754,98456
2024-11-02 05:30 PM,18.14887237548828,18.14887237548828,18.14887237548828,18.14887237548828,18.14887237548828,0
2024-11-02 05:31 PM,18.14279556274414,18.14279556274414,18.14279556274414,18.14279556274414,18.14279556274414,0
2024-11-02 05:32 PM,18.143522262573242,18.143522262573242,18.143522262573242,18.143522262573242,18.143522262573242,0
2024-11-02 05:33 PM,18.144079208374023,18.144079208374023,18.144079208374023,18.144079208374023,18.144079208374023,0
2024-11-02 05:34 PM,18.14773178100586,18.14773178100586,18.14773178100586,18.14773178100586,18.14773178100586,0
2024-11-02 05:35 PM,18.145326614379883,18.145326614379883,18.145326614379883,18.145326614379883,18.145326614379883,0
2024-11-02 05:36 PM,18.143169403076172,18.143169403076172,18.143169403076172,18.143169403076172,18.143169403076172,0
2024-11-02 05:37 PM,18.12763786315918,18.12763786315918,18.12763786315918,18.12763786315918,18.12763786315918,0
2024-11-02 05:38 PM,18.124530792236328,18.124530792236328,18.124530792236328,18.124530792236328,18.124530792236328,0
2024-11-02 05:40 PM,18.103778839111328,18.103778839111328,18.103778839111328,18.103778839111328,18.103778839111328,0
2024-11-02 05:41 PM,18.102609634399414,18.102609634399414,18.102609634399414,18.102609634399414,18.102609634399414,0
2024-11-02 05:42 PM,18.10238265991211,18.10238265991211,18.10238265991211,18.10238265991211,18.10238265991211,0
2024-11-02 05:43 PM,18.08553123474121,18.08553123474121,18.08553123474121,18.08553123474121,18.08553123474121,0
2024-11-02 05:44 PM,18.083181381225586,18.083181381225586,18.083181381225586,18.083181381225586,18.083181381225586,9608
2024-11-02 05:45 PM,18.079639434814453,18.079639434814453,18.079639434814453,18.079639434814453,18.079639434814453,0
2024-11-02 05:46 PM,18.076322555541992,18.076322555541992,18.076322555541992,18.076322555541992,18.076322555541992,55432
2024-11-02 05:47 PM,18.077590942382812,18.077590942382812,18.077590942382812,18.077590942382812,18.077590942382812,0
2024-11-02 05:48 PM,18.079160690307617,18.079160690307617,18.079160690307617,18.079160690307617,18.079160690307617,0
2024-11-02 05:49 PM,18.085914611816406,18.085914611816406,18.085914611816406,18.085914611816406,18.085914611816406,0
2024-11-02 05:50 PM,18.086654663085938,18.086654663085938,18.086654663085938,18.086654663085938,18.086654663085938,0
2024-11-02 05:51 PM,18.089200973510742,18.089200973510742,18.089200973510742,18.089200973510742,18.089200973510742,9568
2024-11-02 05:53 PM,18.08791160583496,18.08791160583496,18.08791160583496,18.08791160583496,18.08791160583496,0
2024-11-02 05:54 PM,18.086368560791016,18.086368560791016,18.086368560791016,18.086368560791016,18.086368560791016,88
2024-11-02 05:56 PM,18.08924102783203,18.08924102783203,18.08924102783203,18.08924102783203,18.08924102783203,0
2024-11-02 05:57 PM,18.087295532226562,18.087295532226562,18.087295532226562,18.087295532226562,18.087295532226562,0
2024-11-02 05:58 PM,18.092710494995117,18.092710494995117,18.092710494995117,18.092710494995117,18.092710494995117,0
2024-11-02 06:00 PM,18.092195510864258,18.092195510864258,18.092195510864258,18.092195510864258,18.092195510864258,0
2024-11-02 06:01 PM,18.08924674987793,18.08924674987793,18.08924674987793,18.08924674987793,18.08924674987793,0
